anio,ccaa,provincia,categoria,especie,n_produccion
2023,Andalucía,Almería,Caza Menor de Aves,Perdiz,42465.0
2023,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,15924.0
2023,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,50391.0
2023,Andalucía,Granada,Caza Menor de Aves,Perdiz,130863.0
2023,Andalucía,Huelva,Caza Menor de Aves,Perdiz,800.0
2023,Andalucía,Jaén,Caza Menor de Aves,Perdiz,53035.0
2023,Andalucía,Málaga,Caza Menor de Aves,Perdiz,10330.0
2023,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,22200.0
2023,Aragón,Huesca,Caza Menor de Aves,Faisán,100.0
2023,Aragón,Huesca,Caza Menor de Aves,Perdiz,201699.0
2023,Aragón,Huesca,Caza Menor de Mamíferos,Conejo,600.0
2023,Aragón,Teruel,Caza Mayor,Ciervo,198.0
2023,Aragón,Teruel,Caza Menor de Aves,Perdiz,16000.0
2023,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,25801.0
2023,C. Valenciana,Valencia,Caza Mayor,Cabra montés,25.0
2023,C. Valenciana,Valencia,Caza Mayor,Ciervo,60.0
2023,C. Valenciana,Valencia,Caza Mayor,Jabalí,242.0
2023,C. Valenciana,Valencia,Caza Mayor,Muflón,6.0
2023,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,18500.0
2023,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,42386.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,12285.0
2023,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,2110.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,230.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,260.0
2023,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,40.0
2023,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,15230.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Faisán,50.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Paloma,500.0
2023,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,92528.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,220.0
2023,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,139420.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,42.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,5.0
2023,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,16.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,5000.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,7734.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,24820.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,127397.0
2023,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,72.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,57.0
2023,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,137318.0
2023,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,7637.0
2023,Extremadura,Cáceres,Caza Mayor,Ciervo,18.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Faisán,590.0
2023,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,87275.0
2023,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,882.0
2023,Madrid,Madrid,Caza Menor de Aves,Faisán,600.0
2023,Madrid,Madrid,Caza Menor de Aves,Paloma,400.0
2023,Madrid,Madrid,Caza Menor de Aves,Perdiz,3810.0
2023,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,358.0
2023,Madrid,Madrid,Caza Menor de Mamíferos,Liebre,18.0
2022,Andalucía,Almería,Caza Menor de Aves,Perdiz,92326.0
2022,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,15490.0
2022,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,54656.0
2022,Andalucía,Granada,Caza Menor de Aves,Perdiz,76613.0
2022,Andalucía,Huelva,Caza Menor de Aves,Perdiz,11900.0
2022,Andalucía,Jaén,Caza Menor de Aves,Perdiz,45875.0
2022,Andalucía,Málaga,Caza Menor de Aves,Perdiz,18400.0
2022,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,21000.0
2022,Aragón,Huesca,Caza Menor de Aves,Faisán,100.0
2022,Aragón,Huesca,Caza Menor de Aves,Perdiz,701699.0
2022,Aragón,Huesca,Caza Menor de Mamíferos,Conejo,600.0
2022,Aragón,Teruel,Caza Mayor,Ciervo,198.0
2022,Aragón,Teruel,Caza Menor de Aves,Perdiz,16000.0
2022,Aragón,Zaragoza,Caza Menor de Aves,Codorniz,4.0
2022,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,9522.0
2022,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,4470.0
2022,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,27128.0
2022,C. Valenciana,Valencia,Caza Mayor,Ciervo,90.0
2022,C. Valenciana,Valencia,Caza Mayor,Jabalí,90.0
2022,C. Valenciana,Valencia,Caza Mayor,Muflón,8.0
2022,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,68050.0
2022,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,67350.0
2022,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,1730.0
2022,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,16.0
2022,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,108763.0
2022,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,21259.0
2022,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,844.0
2022,Castilla-La Mancha,Ciudad Real,Caza Mayor,Gamo,57.0
2022,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,315.0
2022,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,129.0
2022,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Paloma,2700.0
2022,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,18385.0
2022,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,88400.0
2022,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,140.0
2022,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,130330.0
2022,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,106.0
2022,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,14.0
2022,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,62.0
2022,Castilla-La Mancha,Toledo,Caza Mayor,Muflón,12.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Aves,Acuáticas y anátidas,1190.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,4591.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,5874.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,252047.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,48332.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Conejo,200.0
2022,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,185.0
2022,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,1440.0
2022,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,108768.0
2022,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,9183.0
2022,Extremadura,Cáceres,Caza Menor de Aves,Faisán,625.0
2022,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,62703.0
2022,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,1452.0
2022,Madrid,Madrid,Caza Menor de Aves,Faisán,800.0
2022,Madrid,Madrid,Caza Menor de Aves,Paloma,500.0
2022,Madrid,Madrid,Caza Menor de Aves,Perdiz,2300.0
2022,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,334.0
2022,Murcia,Murcia,Caza Menor de Mamíferos,Conejo,0.0
2022,País Vasco,Álava,Caza Menor de Aves,Codorniz,11500.0
2021,Andalucía,Almería,Caza Menor de Aves,Perdiz,103656.0
2021,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,23900.0
2021,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,57066.0
2021,Andalucía,Granada,Caza Menor de Aves,Perdiz,139620.0
2021,Andalucía,Huelva,Caza Menor de Aves,Perdiz,1500.0
2021,Andalucía,Jaén,Caza Menor de Aves,Perdiz,58746.0
2021,Andalucía,Málaga,Caza Menor de Aves,Perdiz,15850.0
2021,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,18690.0
2021,Aragón,Huesca,Caza Menor de Mamíferos,Conejo,600.0
2021,Aragón,Huesca,Caza Menor de Aves,Faisán,100.0
2021,Aragón,Huesca,Caza Menor de Aves,Perdiz,199999.0
2021,Aragón,Teruel,Caza Mayor,Ciervo,198.0
2021,Aragón,Teruel,Caza Menor de Aves,Perdiz,200.0
2021,Aragón,Zaragoza,Caza Menor de Aves,Codorniz,4.0
2021,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,14522.0
2021,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,3630.0
2021,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,21334.0
2021,C. Valenciana,Valencia,Caza Mayor,Cabra montés,20.0
2021,C. Valenciana,Valencia,Caza Mayor,Ciervo,15.0
2021,C. Valenciana,Valencia,Caza Mayor,Jabalí,26.0
2021,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,71040.0
2021,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,4500.0
2021,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,54772.0
2021,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,2590.0
2021,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,56589.0
2021,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,500.0
2021,Castilla-La Mancha,Ciudad Real,Caza Mayor,Gamo,20.0
2021,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,15.0
2021,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,50.0
2021,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Paloma,12770.0
2021,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,48947.0
2021,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Codorniz,60.0
2021,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,33464.0
2021,Castilla-La Mancha,Guadalajara,Caza Mayor,Jabalí,38.0
2021,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Codorniz,1000.0
2021,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,390.0
2021,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,196130.0
2021,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,229.0
2021,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,70.0
2021,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,3800.0
2021,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,1800.0
2021,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,2250.0
2021,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,164584.0
2021,Extremadura,Badajoz,Caza Mayor,Ciervo,21.0
2021,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,6760.0
2021,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,2980.0
2021,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,107082.0
2021,Extremadura,Cáceres,Caza Mayor,Ciervo,20.0
2021,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,1940.0
2021,Extremadura,Cáceres,Caza Menor de Aves,Faisán,340.0
2021,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,64029.0
2021,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,346.0
2021,Madrid,Madrid,Caza Menor de Aves,Codorniz,500.0
2021,Madrid,Madrid,Caza Menor de Aves,Faisán,2800.0
2021,Madrid,Madrid,Caza Menor de Aves,Paloma,200.0
2021,Madrid,Madrid,Caza Menor de Aves,Perdiz,3370.0
2021,Murcia,Murcia,Caza Menor de Aves,Perdiz,95400.0
2020,Andalucía,Almería,Caza Menor de Aves,Perdiz,83558.0
2020,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,18200.0
2020,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,36250.0
2020,Andalucía,Granada,Caza Menor de Aves,Perdiz,133792.0
2020,Andalucía,Huelva,Caza Menor de Aves,Perdiz,800.0
2020,Andalucía,Jaén,Caza Menor de Aves,Perdiz,52550.0
2020,Andalucía,Málaga,Caza Menor de Aves,Perdiz,8850.0
2020,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,19400.0
2020,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,4780.0
2020,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,200.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,126950.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Faisán,1100.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,10100.0
2020,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,44298.0
2020,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,19.0
2020,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,150.0
2020,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,57782.0
2020,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,569.0
2020,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,78.0
2020,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Paloma,11000.0
2020,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,21300.0
2020,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,4800.0
2020,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Codorniz,2000.0
2020,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,500.0
2020,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,1750.0
2020,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,111.0
2020,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,24.0
2020,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,17.0
2020,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,30.0
2020,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,14270.0
2020,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,7690.0
2020,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,19748.0
2020,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,181543.0
2020,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,1620.0
2020,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,2995.0
2020,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,71494.0
2020,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,2220.0
2020,Extremadura,Cáceres,Caza Menor de Aves,Faisán,435.0
2020,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,73405.0
2020,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,1270.0
2020,Madrid,Madrid,Caza Menor de Aves,Codorniz,1050.0
2020,Madrid,Madrid,Caza Menor de Aves,Faisán,15570.0
2020,Madrid,Madrid,Caza Menor de Aves,Paloma,9800.0
2020,Madrid,Madrid,Caza Menor de Aves,Perdiz,30570.0
2020,Murcia,Murcia,Caza Menor de Aves,Perdiz,95400.0
2020,País Vasco,Álava,Caza Menor de Aves,Codorniz,9300.0
2020,País Vasco,Álava,Caza Menor de Aves,Perdiz,3040.0
2019,Andalucía,Almería,Caza Menor de Aves,Perdiz,85904.0
2019,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,20100.0
2019,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,45059.0
2019,Andalucía,Granada,Caza Menor de Aves,Perdiz,144883.0
2019,Andalucía,Huelva,Caza Menor de Aves,Perdiz,1400.0
2019,Andalucía,Jaén,Caza Menor de Aves,Perdiz,56210.0
2019,Andalucía,Málaga,Caza Menor de Aves,Perdiz,15794.0
2019,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,18100.0
2019,C. Valenciana,Alicante,Caza Menor de Aves,Codorniz,880.0
2019,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,630.0
2019,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,12135.0
2019,C. Valenciana,Valencia,Caza Mayor,Cabra montés,25.0
2019,C. Valenciana,Valencia,Caza Mayor,Ciervo,20.0
2019,C. Valenciana,Valencia,Caza Mayor,Jabalí,50.0
2019,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,1240.0
2019,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,121950.0
2019,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,7600.0
2019,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,30984.0
2019,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,30.0
2019,Castilla-La Mancha,Albacete,Caza Menor de Aves,Faisán,50.0
2019,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,53762.0
2019,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,621.0
2019,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,120.0
2019,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,2.0
2019,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,11800.0
2019,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Faisán,200.0
2019,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,52900.0
2019,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,5741.0
2019,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,169530.0
2019,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,91.0
2019,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,10.0
2019,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,29.0
2019,Castilla-La Mancha,Toledo,Caza Mayor,Muflón,10.0
2019,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,41758.0
2019,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,13236.0
2019,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,42030.0
2019,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,202432.0
2019,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,2150.0
2019,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,2045.0
2019,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,44178.0
2019,Extremadura,Cáceres,Caza Mayor,Ciervo,39.0
2019,Extremadura,Cáceres,Caza Mayor,Muflón,7.0
2019,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,2759.0
2019,Extremadura,Cáceres,Caza Menor de Aves,Faisán,680.0
2019,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,65367.0
2019,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,3560.0
2019,Madrid,Madrid,Caza Menor de Aves,Codorniz,3066.0
2019,Madrid,Madrid,Caza Menor de Aves,Faisán,17085.0
2019,Madrid,Madrid,Caza Menor de Aves,Paloma,17000.0
2019,Madrid,Madrid,Caza Menor de Aves,Perdiz,36010.0
2019,Murcia,Murcia,Caza Menor de Aves,Perdiz,5000.0
2019,País Vasco,Álava,Caza Menor de Aves,Codorniz,9300.0
2019,País Vasco,Álava,Caza Menor de Aves,Perdiz,3040.0
2018,Andalucía,Almería,Caza Menor de Aves,Perdiz,89678.0
2018,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,22750.0
2018,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,51615.0
2018,Andalucía,Granada,Caza Menor de Aves,Perdiz,146712.0
2018,Andalucía,Huelva,Caza Menor de Aves,Perdiz,750.0
2018,Andalucía,Jaén,Caza Menor de Aves,Perdiz,54805.0
2018,Andalucía,Málaga,Caza Menor de Aves,Perdiz,12285.0
2018,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,20989.0
2018,Aragón,Huesca,Caza Menor de Aves,Perdiz,0.0
2018,Aragón,Teruel,Caza Menor de Aves,Perdiz,0.0
2018,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,0.0
2018,C. Valenciana,Alicante,Caza Menor de Aves,Codorniz,3980.0
2018,C. Valenciana,Alicante,Caza Menor de Aves,Faisán,200.0
2018,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,700.0
2018,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,6953.0
2018,C. Valenciana,Valencia,Caza Mayor,Cabra montés,41.0
2018,C. Valenciana,Valencia,Caza Mayor,Ciervo,52.0
2018,C. Valenciana,Valencia,Caza Mayor,Jabalí,170.0
2018,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,1380.0
2018,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,12955.0
2018,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,32.0
2018,Castilla-La Mancha,Albacete,Caza Menor de Aves,Faisán,40.0
2018,Castilla-La Mancha,Albacete,Caza Menor de Aves,Perdiz,48842.0
2018,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,836.0
2018,Castilla-La Mancha,Ciudad Real,Caza Mayor,Gamo,61.0
2018,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,145.0
2018,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,84.0
2018,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,27300.0
2018,Castilla-La Mancha,Cuenca,Caza Mayor,Jabalí,37.0
2018,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Faisán,500.0
2018,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,95941.0
2018,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Codorniz,2080.0
2018,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,4966.0
2018,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,102526.0
2018,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,133.0
2018,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,30.0
2018,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,37.0
2018,Castilla-La Mancha,Toledo,Caza Mayor,Muflón,10.0
2018,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,21474.0
2018,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,12728.0
2018,Castilla-La Mancha,Toledo,Caza Menor de Aves,Paloma,33080.0
2018,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,129320.0
2018,Extremadura,Badajoz,Caza Menor de Mamíferos,Conejo,890.0
2018,Extremadura,Badajoz,Caza Menor de Aves,Codorniz,2530.0
2018,Extremadura,Badajoz,Caza Menor de Aves,Faisán,40.0
2018,Extremadura,Badajoz,Caza Menor de Aves,Paloma,20.0
2018,Extremadura,Badajoz,Caza Menor de Aves,Perdiz,43056.0
2018,Extremadura,Cáceres,Caza Mayor,Jabalí,55.0
2018,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,2650.0
2018,Extremadura,Cáceres,Caza Menor de Aves,Faisán,680.0
2018,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,64503.0
2018,País Vasco,Álava,Caza Menor de Aves,Codorniz,9300.0
2018,País Vasco,Álava,Caza Menor de Aves,Perdiz,3040.0
2017,Andalucía,Almería,Caza Menor de Aves,Perdiz,73976.0
2017,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,32028.0
2017,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,49510.0
2017,Andalucía,Granada,Caza Menor de Aves,Perdiz,115836.0
2017,Andalucía,Huelva,Caza Menor de Aves,Perdiz,450.0
2017,Andalucía,Jaén,Caza Menor de Aves,Perdiz,61240.0
2017,Andalucía,Málaga,Caza Menor de Aves,Perdiz,15970.0
2017,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,26455.0
2017,C. Valenciana,Alicante,Caza Menor de Aves,Codorniz,2700.0
2017,C. Valenciana,Alicante,Caza Menor de Aves,Faisán,200.0
2017,C. Valenciana,Alicante,Caza Menor de Aves,Perdiz,1160.0
2017,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,19928.0
2017,C. Valenciana,Valencia,Caza Mayor,Ciervo,43.0
2017,C. Valenciana,Valencia,Caza Mayor,Corzo,7.0
2017,C. Valenciana,Valencia,Caza Mayor,Jabalí,196.0
2017,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,1140.0
2017,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,120800.0
2017,C. Valenciana,Valencia,Caza Menor de Aves,Faisán,1220.0
2017,C. Valenciana,Valencia,Caza Menor de Aves,Paloma,17575.0
2017,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,55841.0
2017,Castilla-La Mancha,Albacete,Caza Mayor,Ciervo,150.0
2017,Castilla-La Mancha,Albacete,Caza Mayor,Gamo,50.0
2017,Castilla-La Mancha,Albacete,Caza Mayor,Jabalí,200.0
2017,Castilla-La Mancha,Albacete,Caza Menor de Mamíferos,Conejo,20000.0
