anio,ccaa,provincia,categoria,especie,n_produccion
2006,Extremadura,Cáceres,Caza Menor de Mamíferos,Conejo,0.0
2006,Extremadura,Cáceres,Caza Menor de Mamíferos,Liebre,0.0
2006,Extremadura,Cáceres,Caza Menor de Aves,Codorniz,0.0
2006,Extremadura,Cáceres,Caza Menor de Aves,Faisán,0.0
2006,Extremadura,Cáceres,Caza Menor de Aves,Perdiz,0.0
2006,Cantabria,Cantabria,Caza Mayor,Ciervo,0.0
2006,Cantabria,Cantabria,Caza Mayor,Corzo,0.0
2006,Cantabria,Cantabria,Caza Mayor,Jabalí,0.0
2006,Cantabria,Cantabria,Caza Menor de Mamíferos,Conejo,0.0
2006,Cantabria,Cantabria,Caza Menor de Mamíferos,Liebre,0.0
2006,Cantabria,Cantabria,Caza Menor de Aves,Codorniz,0.0
2006,Cantabria,Cantabria,Caza Menor de Aves,Faisán,0.0
2006,Cantabria,Cantabria,Caza Menor de Aves,Perdiz,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Arruí,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Cabra montés,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Ciervo,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Corzo,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Jabalí,0.0
2006,C. Valenciana,Castellón,Caza Mayor,Muflón,0.0
2006,C. Valenciana,Castellón,Caza Menor de Mamíferos,Conejo,2800.0
2006,C. Valenciana,Castellón,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Castellón,Caza Menor de Aves,Codorniz,30000.0
2006,C. Valenciana,Castellón,Caza Menor de Aves,Faisán,0.0
2006,C. Valenciana,Castellón,Caza Menor de Aves,Perdiz,34550.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Arruí,0.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Cabra montés,0.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Ciervo,1431.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Corzo,97.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Gamo,86.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Jabalí,3262.0
2006,Castilla-La Mancha,Ciudad Real,Caza Mayor,Muflón,494.0
2006,Castilla-La Mancha,Ciudad Real,Caza Menor de Mamíferos,Conejo,1000.0
2006,Castilla-La Mancha,Ciudad Real,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Codorniz,165000.0
2006,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Faisán,8500.0
2006,Castilla-La Mancha,Ciudad Real,Caza Menor de Aves,Perdiz,109400.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Arruí,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Cabra montés,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Corzo,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Jabalí,0.0
2006,Castilla-La Mancha,Cuenca,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Cuenca,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla-La Mancha,Cuenca,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Codorniz,0.0
2006,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Faisán,0.0
2006,Castilla-La Mancha,Cuenca,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Gerona,Caza Mayor,Arruí,0.0
2006,Cataluña,Gerona,Caza Mayor,Cabra montés,0.0
2006,Cataluña,Gerona,Caza Mayor,Ciervo,0.0
2006,Cataluña,Gerona,Caza Mayor,Corzo,0.0
2006,Cataluña,Gerona,Caza Mayor,Gamo,0.0
2006,Cataluña,Gerona,Caza Mayor,Jabalí,0.0
2006,Cataluña,Gerona,Caza Mayor,Muflón,0.0
2006,Cataluña,Gerona,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Gerona,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Gerona,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Gerona,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Gerona,Caza Menor de Aves,Perdiz,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Arruí,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Cabra montés,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Ciervo,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Corzo,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Jabalí,200.0
2006,Castilla-La Mancha,Guadalajara,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Menor de Mamíferos,Conejo,20000.0
2006,Castilla-La Mancha,Guadalajara,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Codorniz,20000.0
2006,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Faisán,10000.0
2006,Castilla-La Mancha,Guadalajara,Caza Menor de Aves,Perdiz,100000.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Arruí,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Cabra montés,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Ciervo,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Corzo,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Gamo,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Jabalí,0.0
2006,País Vasco,Guipúzcoa,Caza Mayor,Muflón,0.0
2006,País Vasco,Guipúzcoa,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Guipúzcoa,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Guipúzcoa,Caza Menor de Aves,Codorniz,0.0
2006,País Vasco,Guipúzcoa,Caza Menor de Aves,Faisán,0.0
2006,País Vasco,Guipúzcoa,Caza Menor de Aves,Perdiz,0.0
2006,Aragón,Huesca,Caza Mayor,Arruí,0.0
2006,Aragón,Huesca,Caza Mayor,Cabra montés,0.0
2006,Aragón,Huesca,Caza Mayor,Ciervo,0.0
2006,Aragón,Huesca,Caza Mayor,Corzo,0.0
2006,Aragón,Huesca,Caza Mayor,Gamo,0.0
2006,Aragón,Huesca,Caza Mayor,Jabalí,0.0
2006,Aragón,Huesca,Caza Mayor,Muflón,0.0
2006,Aragón,Huesca,Caza Menor de Mamíferos,Conejo,0.0
2006,Aragón,Huesca,Caza Menor de Mamíferos,Liebre,0.0
2006,Aragón,Huesca,Caza Menor de Aves,Codorniz,0.0
2006,Aragón,Huesca,Caza Menor de Aves,Perdiz,0.0
2006,Baleares,Baleares,Caza Mayor,Arruí,0.0
2006,Baleares,Baleares,Caza Mayor,Cabra montés,0.0
2006,Baleares,Baleares,Caza Mayor,Ciervo,0.0
2006,Baleares,Baleares,Caza Mayor,Corzo,0.0
2006,Baleares,Baleares,Caza Mayor,Gamo,0.0
2006,Baleares,Baleares,Caza Mayor,Jabalí,0.0
2006,Baleares,Baleares,Caza Mayor,Muflón,0.0
2006,Baleares,Baleares,Caza Menor de Mamíferos,Conejo,0.0
2006,Baleares,Baleares,Caza Menor de Mamíferos,Liebre,0.0
2006,Baleares,Baleares,Caza Menor de Aves,Codorniz,0.0
2006,Baleares,Baleares,Caza Menor de Aves,Faisán,0.0
2006,Baleares,Baleares,Caza Menor de Aves,Perdiz,0.0
2006,La Rioja,La Rioja,Caza Mayor,Arruí,0.0
2006,La Rioja,La Rioja,Caza Mayor,Cabra montés,0.0
2006,La Rioja,La Rioja,Caza Mayor,Ciervo,0.0
2006,La Rioja,La Rioja,Caza Mayor,Corzo,0.0
2006,La Rioja,La Rioja,Caza Mayor,Gamo,0.0
2006,La Rioja,La Rioja,Caza Mayor,Jabalí,0.0
2006,La Rioja,La Rioja,Caza Mayor,Muflón,0.0
2006,La Rioja,La Rioja,Caza Menor de Mamíferos,Conejo,0.0
2006,La Rioja,La Rioja,Caza Menor de Mamíferos,Liebre,0.0
2006,La Rioja,La Rioja,Caza Menor de Aves,Codorniz,0.0
2006,La Rioja,La Rioja,Caza Menor de Aves,Faisán,0.0
2006,La Rioja,La Rioja,Caza Menor de Aves,Perdiz,0.0
2006,Canarias,Las Palmas,Caza Mayor,Arruí,0.0
2006,Canarias,Las Palmas,Caza Mayor,Cabra montés,0.0
2006,Canarias,Las Palmas,Caza Mayor,Ciervo,0.0
2006,Canarias,Las Palmas,Caza Mayor,Corzo,0.0
2006,Canarias,Las Palmas,Caza Mayor,Gamo,0.0
2006,Canarias,Las Palmas,Caza Mayor,Jabalí,0.0
2006,Canarias,Las Palmas,Caza Mayor,Muflón,0.0
2006,Canarias,Las Palmas,Caza Menor de Mamíferos,Conejo,30000.0
2006,Canarias,Las Palmas,Caza Menor de Mamíferos,Liebre,0.0
2006,Canarias,Las Palmas,Caza Menor de Aves,Codorniz,0.0
2006,Canarias,Las Palmas,Caza Menor de Aves,Faisán,0.0
2006,Canarias,Las Palmas,Caza Menor de Aves,Perdiz,8500.0
2006,Castilla y León,León,Caza Mayor,Arruí,0.0
2006,Castilla y León,León,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,León,Caza Mayor,Ciervo,0.0
2006,Castilla y León,León,Caza Mayor,Corzo,0.0
2006,Castilla y León,León,Caza Mayor,Gamo,0.0
2006,Castilla y León,León,Caza Mayor,Jabalí,0.0
2006,Castilla y León,León,Caza Mayor,Muflón,0.0
2006,Castilla y León,León,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,León,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,León,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,León,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Lérida,Caza Mayor,Arruí,0.0
2006,Cataluña,Lérida,Caza Mayor,Cabra montés,0.0
2006,Cataluña,Lérida,Caza Mayor,Ciervo,0.0
2006,Cataluña,Lérida,Caza Mayor,Corzo,0.0
2006,Cataluña,Lérida,Caza Mayor,Gamo,0.0
2006,Cataluña,Lérida,Caza Mayor,Jabalí,0.0
2006,Cataluña,Lérida,Caza Mayor,Muflón,0.0
2006,Cataluña,Lérida,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Lérida,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Lérida,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Lérida,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Lérida,Caza Menor de Aves,Perdiz,0.0
2006,Madrid,Madrid,Caza Mayor,Arruí,0.0
2006,Madrid,Madrid,Caza Mayor,Cabra montés,0.0
2006,Madrid,Madrid,Caza Mayor,Ciervo,0.0
2006,Madrid,Madrid,Caza Mayor,Corzo,0.0
2006,Madrid,Madrid,Caza Mayor,Gamo,0.0
2006,Madrid,Madrid,Caza Mayor,Jabalí,0.0
2006,Madrid,Madrid,Caza Mayor,Muflón,0.0
2006,Madrid,Madrid,Caza Menor de Mamíferos,Conejo,0.0
2006,Madrid,Madrid,Caza Menor de Mamíferos,Liebre,0.0
2006,Madrid,Madrid,Caza Menor de Aves,Codorniz,0.0
2006,Madrid,Madrid,Caza Menor de Aves,Faisán,0.0
2006,Madrid,Madrid,Caza Menor de Aves,Perdiz,0.0
2006,Murcia,Murcia,Caza Mayor,Arruí,0.0
2006,Murcia,Murcia,Caza Mayor,Cabra montés,0.0
2006,Murcia,Murcia,Caza Mayor,Ciervo,0.0
2006,Murcia,Murcia,Caza Mayor,Corzo,0.0
2006,Murcia,Murcia,Caza Mayor,Gamo,0.0
2006,Murcia,Murcia,Caza Mayor,Jabalí,0.0
2006,Murcia,Murcia,Caza Mayor,Muflón,0.0
2006,Murcia,Murcia,Caza Menor de Mamíferos,Conejo,0.0
2006,Murcia,Murcia,Caza Menor de Mamíferos,Liebre,0.0
2006,Murcia,Murcia,Caza Menor de Aves,Codorniz,0.0
2006,Murcia,Murcia,Caza Menor de Aves,Faisán,500.0
2006,Murcia,Murcia,Caza Menor de Aves,Perdiz,11579.0
2006,Navarra,Navarra,Caza Mayor,Arruí,0.0
2006,Navarra,Navarra,Caza Mayor,Cabra montés,0.0
2006,Navarra,Navarra,Caza Mayor,Ciervo,0.0
2006,Navarra,Navarra,Caza Mayor,Corzo,0.0
2006,Navarra,Navarra,Caza Mayor,Gamo,0.0
2006,Navarra,Navarra,Caza Mayor,Jabalí,0.0
2006,Navarra,Navarra,Caza Mayor,Muflón,0.0
2006,Navarra,Navarra,Caza Menor de Mamíferos,Conejo,0.0
2006,Navarra,Navarra,Caza Menor de Mamíferos,Liebre,0.0
2006,Navarra,Navarra,Caza Menor de Aves,Codorniz,0.0
2006,Navarra,Navarra,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Palencia,Caza Mayor,Arruí,0.0
2006,Castilla y León,Palencia,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Palencia,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Palencia,Caza Mayor,Corzo,0.0
2006,Castilla y León,Palencia,Caza Mayor,Gamo,0.0
2006,Castilla y León,Palencia,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Palencia,Caza Mayor,Muflón,0.0
2006,Castilla y León,Palencia,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Palencia,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Palencia,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Palencia,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Arruí,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Corzo,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Gamo,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Salamanca,Caza Mayor,Muflón,0.0
2006,Castilla y León,Salamanca,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Salamanca,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Salamanca,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Salamanca,Caza Menor de Aves,Perdiz,0.0
2006,Canarias,Tenerife,Caza Mayor,Arruí,0.0
2006,Canarias,Tenerife,Caza Menor de Mamíferos,Conejo,0.0
2006,Canarias,Tenerife,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Soria,Caza Mayor,Arruí,0.0
2006,Castilla y León,Soria,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Soria,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Soria,Caza Mayor,Corzo,0.0
2006,Castilla y León,Soria,Caza Mayor,Gamo,0.0
2006,Castilla y León,Soria,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Soria,Caza Mayor,Muflón,0.0
2006,Castilla y León,Soria,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Soria,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Soria,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Soria,Caza Menor de Aves,Perdiz,0.0
2006,Cataluña,Tarragona,Caza Mayor,Arruí,0.0
2006,Cataluña,Tarragona,Caza Mayor,Cabra montés,0.0
2006,Cataluña,Tarragona,Caza Mayor,Ciervo,0.0
2006,Cataluña,Tarragona,Caza Mayor,Corzo,0.0
2006,Cataluña,Tarragona,Caza Mayor,Gamo,0.0
2006,Cataluña,Tarragona,Caza Mayor,Jabalí,0.0
2006,Cataluña,Tarragona,Caza Mayor,Muflón,0.0
2006,Cataluña,Tarragona,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Tarragona,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Tarragona,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Tarragona,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Tarragona,Caza Menor de Aves,Perdiz,0.0
2006,Aragón,Teruel,Caza Mayor,Arruí,0.0
2006,Aragón,Teruel,Caza Mayor,Cabra montés,0.0
2006,Aragón,Teruel,Caza Mayor,Ciervo,0.0
2006,Aragón,Teruel,Caza Mayor,Corzo,0.0
2006,Aragón,Teruel,Caza Mayor,Gamo,0.0
2006,Aragón,Teruel,Caza Mayor,Jabalí,0.0
2006,Aragón,Teruel,Caza Mayor,Muflón,0.0
2006,Aragón,Teruel,Caza Menor de Mamíferos,Conejo,0.0
2006,Aragón,Teruel,Caza Menor de Mamíferos,Liebre,0.0
2006,Aragón,Teruel,Caza Menor de Aves,Codorniz,0.0
2006,Aragón,Teruel,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Arruí,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Corzo,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Gamo,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Valladolid,Caza Mayor,Muflón,0.0
2006,Castilla y León,Valladolid,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Valladolid,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Valladolid,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Valladolid,Caza Menor de Aves,Perdiz,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Arruí,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Cabra montés,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Ciervo,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Corzo,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Gamo,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Jabalí,0.0
2006,País Vasco,Vizcaya,Caza Mayor,Muflón,0.0
2006,País Vasco,Vizcaya,Caza Menor de Mamíferos,Conejo,0.0
2006,País Vasco,Vizcaya,Caza Menor de Mamíferos,Liebre,0.0
2006,País Vasco,Vizcaya,Caza Menor de Aves,Codorniz,0.0
2006,País Vasco,Vizcaya,Caza Menor de Aves,Faisán,0.0
2006,País Vasco,Vizcaya,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Zamora,Caza Mayor,Arruí,0.0
2006,Castilla y León,Zamora,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Zamora,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Zamora,Caza Mayor,Corzo,0.0
2006,Castilla y León,Zamora,Caza Mayor,Gamo,0.0
2006,Castilla y León,Zamora,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Zamora,Caza Mayor,Muflón,0.0
2006,Castilla y León,Zamora,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Zamora,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Zamora,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Zamora,Caza Menor de Aves,Perdiz,0.0
2006,Andalucía,Córdoba,Caza Mayor,Ciervo,0.0
2006,Andalucía,Córdoba,Caza Menor de Mamíferos,Conejo,400.0
2006,Andalucía,Córdoba,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Córdoba,Caza Menor de Aves,Codorniz,47500.0
2006,Andalucía,Córdoba,Caza Menor de Aves,Faisán,8300.0
2006,Andalucía,Córdoba,Caza Menor de Aves,Perdiz,89020.0
2006,Andalucía,Cádiz,Caza Mayor,Ciervo,890.0
2006,Andalucía,Cádiz,Caza Mayor,Jabalí,50.0
2006,Andalucía,Cádiz,Caza Menor de Mamíferos,Conejo,10000.0
2006,Andalucía,Cádiz,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Cádiz,Caza Menor de Aves,Codorniz,90000.0
2006,Andalucía,Cádiz,Caza Menor de Aves,Faisán,20530.0
2006,Andalucía,Cádiz,Caza Menor de Aves,Perdiz,16000.0
2006,Andalucía,Sevilla,Caza Mayor,Ciervo,0.0
2006,Andalucía,Sevilla,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Sevilla,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Sevilla,Caza Menor de Aves,Codorniz,50000.0
2006,Andalucía,Sevilla,Caza Menor de Aves,Faisán,2000.0
2006,Andalucía,Sevilla,Caza Menor de Aves,Perdiz,48900.0
2006,Andalucía,Huelva,Caza Mayor,Ciervo,0.0
2006,Andalucía,Huelva,Caza Menor de Mamíferos,Conejo,2000.0
2006,Andalucía,Huelva,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Huelva,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Huelva,Caza Menor de Aves,Faisán,2800.0
2006,Andalucía,Huelva,Caza Menor de Aves,Perdiz,7200.0
2006,Andalucía,Jaén,Caza Mayor,Ciervo,135.0
2006,Andalucía,Jaén,Caza Mayor,Jabalí,80.0
2006,Andalucía,Jaén,Caza Menor de Mamíferos,Conejo,1215.0
2006,Andalucía,Jaén,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Jaén,Caza Menor de Aves,Codorniz,30000.0
2006,Andalucía,Jaén,Caza Menor de Aves,Faisán,1512.0
2006,Andalucía,Jaén,Caza Menor de Aves,Perdiz,115020.0
2006,Andalucía,Málaga,Caza Mayor,Ciervo,0.0
2006,Andalucía,Málaga,Caza Menor de Mamíferos,Conejo,0.0
2006,Andalucía,Málaga,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Málaga,Caza Menor de Aves,Codorniz,0.0
2006,Andalucía,Málaga,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Málaga,Caza Menor de Aves,Perdiz,16260.0
2006,Andalucía,Granada,Caza Mayor,Ciervo,40.0
2006,Andalucía,Granada,Caza Menor de Mamíferos,Conejo,200.0
2006,Andalucía,Granada,Caza Menor de Mamíferos,Liebre,0.0
2006,Andalucía,Granada,Caza Menor de Aves,Codorniz,2500.0
2006,Andalucía,Granada,Caza Menor de Aves,Faisán,0.0
2006,Andalucía,Granada,Caza Menor de Aves,Perdiz,102953.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Arruí,0.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Cabra montés,0.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Ciervo,452.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Corzo,0.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Gamo,0.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Jabalí,626.0
2006,Castilla-La Mancha,Toledo,Caza Mayor,Muflón,0.0
2006,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Conejo,3100.0
2006,Castilla-La Mancha,Toledo,Caza Menor de Mamíferos,Liebre,250.0
2006,Castilla-La Mancha,Toledo,Caza Menor de Aves,Codorniz,87900.0
2006,Castilla-La Mancha,Toledo,Caza Menor de Aves,Faisán,22782.0
2006,Castilla-La Mancha,Toledo,Caza Menor de Aves,Perdiz,225095.0
2006,Cataluña,Barcelona,Caza Mayor,Arruí,0.0
2006,Cataluña,Barcelona,Caza Mayor,Cabra montés,0.0
2006,Cataluña,Barcelona,Caza Mayor,Ciervo,0.0
2006,Cataluña,Barcelona,Caza Mayor,Corzo,0.0
2006,Cataluña,Barcelona,Caza Mayor,Gamo,0.0
2006,Cataluña,Barcelona,Caza Mayor,Jabalí,0.0
2006,Cataluña,Barcelona,Caza Mayor,Muflón,0.0
2006,Cataluña,Barcelona,Caza Menor de Mamíferos,Conejo,0.0
2006,Cataluña,Barcelona,Caza Menor de Mamíferos,Liebre,0.0
2006,Cataluña,Barcelona,Caza Menor de Aves,Codorniz,0.0
2006,Cataluña,Barcelona,Caza Menor de Aves,Faisán,0.0
2006,Cataluña,Barcelona,Caza Menor de Aves,Perdiz,0.0
2006,C. Valenciana,Valencia,Caza Mayor,Arruí,152.0
2006,C. Valenciana,Valencia,Caza Mayor,Cabra montés,59.0
2006,C. Valenciana,Valencia,Caza Mayor,Ciervo,105.0
2006,C. Valenciana,Valencia,Caza Mayor,Corzo,0.0
2006,C. Valenciana,Valencia,Caza Mayor,Gamo,0.0
2006,C. Valenciana,Valencia,Caza Mayor,Jabalí,2156.0
2006,C. Valenciana,Valencia,Caza Mayor,Muflón,100.0
2006,C. Valenciana,Valencia,Caza Menor de Mamíferos,Conejo,5050.0
2006,C. Valenciana,Valencia,Caza Menor de Mamíferos,Liebre,0.0
2006,C. Valenciana,Valencia,Caza Menor de Aves,Codorniz,20000.0
2006,C. Valenciana,Valencia,Caza Menor de Aves,Faisán,8000.0
2006,C. Valenciana,Valencia,Caza Menor de Aves,Perdiz,131600.0
2006,Aragón,Zaragoza,Caza Mayor,Arruí,0.0
2006,Aragón,Zaragoza,Caza Mayor,Cabra montés,0.0
2006,Aragón,Zaragoza,Caza Mayor,Ciervo,0.0
2006,Aragón,Zaragoza,Caza Mayor,Corzo,0.0
2006,Aragón,Zaragoza,Caza Mayor,Gamo,0.0
2006,Aragón,Zaragoza,Caza Mayor,Jabalí,0.0
2006,Aragón,Zaragoza,Caza Mayor,Muflón,0.0
2006,Aragón,Zaragoza,Caza Menor de Mamíferos,Conejo,0.0
2006,Aragón,Zaragoza,Caza Menor de Mamíferos,Liebre,0.0
2006,Aragón,Zaragoza,Caza Menor de Aves,Codorniz,0.0
2006,Aragón,Zaragoza,Caza Menor de Aves,Perdiz,0.0
2006,Castilla y León,Segovia,Caza Mayor,Arruí,0.0
2006,Castilla y León,Segovia,Caza Mayor,Cabra montés,0.0
2006,Castilla y León,Segovia,Caza Mayor,Ciervo,0.0
2006,Castilla y León,Segovia,Caza Mayor,Corzo,0.0
2006,Castilla y León,Segovia,Caza Mayor,Gamo,0.0
2006,Castilla y León,Segovia,Caza Mayor,Jabalí,0.0
2006,Castilla y León,Segovia,Caza Mayor,Muflón,0.0
2006,Castilla y León,Segovia,Caza Menor de Mamíferos,Conejo,0.0
2006,Castilla y León,Segovia,Caza Menor de Mamíferos,Liebre,0.0
2006,Castilla y León,Segovia,Caza Menor de Aves,Codorniz,0.0
2006,Castilla y León,Segovia,Caza Menor de Aves,Perdiz,0.0
